CustomerId,PostedOn
1209781,2/18/2020 5:43
58203,2/18/2020 6:03
1209793,2/18/2020 6:31
1209793,2/18/2020 6:34
1180708,2/18/2020 6:35
1152804,2/18/2020 6:42
1193736,2/18/2020 6:43
1085540,2/18/2020 6:46
1209139,2/18/2020 6:46
1209139,2/18/2020 6:46
1209139,2/18/2020 6:46
1209139,2/18/2020 6:46
544008,2/18/2020 6:47
1190209,2/18/2020 6:55
1162952,2/18/2020 6:56
1201191,2/18/2020 7:09
294947,2/18/2020 7:11
485781,2/18/2020 7:15
485781,2/18/2020 7:15
877556,2/18/2020 7:24
877556,2/18/2020 7:24
877556,2/18/2020 7:24
658690,2/18/2020 7:35
611589,2/18/2020 7:35
867542,2/18/2020 7:38
867542,2/18/2020 7:42
1066037,2/18/2020 7:47
867542,2/18/2020 7:47
840427,2/18/2020 7:52
1165794,2/18/2020 7:54
1209788,2/18/2020 7:59
1166052,2/18/2020 8:02
1009899,2/18/2020 8:05
721022,2/18/2020 8:08
993924,2/18/2020 8:08
442178,2/18/2020 8:11
721022,2/18/2020 8:11
721022,2/18/2020 8:14
1135091,2/18/2020 8:19
1207256,2/18/2020 8:20
789974,2/18/2020 8:26
671843,2/18/2020 8:28
1000825,2/18/2020 8:29
1184225,2/18/2020 8:30
418711,2/18/2020 8:30
1209830,2/18/2020 8:31
1184225,2/18/2020 8:36
1169202,2/18/2020 8:38
694413,2/18/2020 8:39
1209615,2/18/2020 8:41
1200693,2/18/2020 8:41
394176,2/18/2020 8:47
1090621,2/18/2020 8:47
983765,2/18/2020 8:52
394176,2/18/2020 8:53
838410,2/18/2020 9:00
1101022,2/18/2020 9:01
274152,2/18/2020 9:03
1176627,2/18/2020 9:04
1206132,2/18/2020 9:07
1209526,2/18/2020 9:09
1043479,2/18/2020 9:09
1205636,2/18/2020 9:10
798252,2/18/2020 9:10
1047207,2/18/2020 9:11
1156821,2/18/2020 9:13
1200067,2/18/2020 9:17
1197019,2/18/2020 9:18
1202201,2/18/2020 9:21
1199198,2/18/2020 9:27
594878,2/18/2020 9:30
787767,2/18/2020 9:31
1096099,2/18/2020 9:37
1209788,2/18/2020 9:38
398658,2/18/2020 9:38
1209875,2/18/2020 9:38
1202765,2/18/2020 9:39
1209875,2/18/2020 9:40
1209878,2/18/2020 9:41
1087897,2/18/2020 9:41
1198378,2/18/2020 9:48
1206092,2/18/2020 9:48
530423,2/18/2020 9:53
1199133,2/18/2020 9:54
1165795,2/18/2020 9:55
841758,2/18/2020 9:55
1204291,2/18/2020 9:56
1207376,2/18/2020 10:01
1207376,2/18/2020 10:01
1206534,2/18/2020 10:02
1201265,2/18/2020 10:04
1114202,2/18/2020 10:06
886564,2/18/2020 10:06
411679,2/18/2020 10:07
914866,2/18/2020 10:07
914866,2/18/2020 10:07
1203449,2/18/2020 10:12
988104,2/18/2020 10:14
166902,2/18/2020 10:16
506378,2/18/2020 10:17
1209916,2/18/2020 4:20
1169088,2/18/2020 10:20
1169088,2/18/2020 10:20
1169088,2/18/2020 10:20
1176591,2/18/2020 10:21
1202765,2/18/2020 10:21
1165907,2/18/2020 10:22
1195537,2/18/2020 10:22
1209546,2/18/2020 10:23
1197921,2/18/2020 10:24
1168141,2/18/2020 10:26
1127238,2/18/2020 10:28
550394,2/18/2020 10:29
1148931,2/18/2020 10:29
1148931,2/18/2020 10:29
1209831,2/18/2020 10:31
867854,2/18/2020 10:31
1142857,2/18/2020 10:33
1209145,2/18/2020 10:35
96486,2/18/2020 10:36
1202791,2/18/2020 10:37
932792,2/18/2020 10:40
932792,2/18/2020 10:41
759781,2/18/2020 10:41
351813,2/18/2020 10:42
499308,2/18/2020 10:43
932792,2/18/2020 10:44
1209924,2/18/2020 10:47
863888,2/18/2020 10:47
1208106,2/18/2020 10:49
732471,2/18/2020 10:50
1153360,2/18/2020 10:50
981095,2/18/2020 10:51
1205750,2/18/2020 10:51
951081,2/18/2020 10:53
1007706,2/18/2020 10:54
945220,2/18/2020 4:55
1021964,2/18/2020 10:55
1208165,2/18/2020 4:58
1021964,2/18/2020 10:58
1206738,2/18/2020 10:58
1029332,2/18/2020 10:59
1207376,2/18/2020 11:00
1208627,2/18/2020 11:01
1209423,2/18/2020 5:03
932792,2/18/2020 11:04
125359,2/18/2020 11:07
1170082,2/18/2020 11:07
1170697,2/18/2020 11:07
1209851,2/18/2020 11:08
1041190,2/18/2020 11:09
499308,2/18/2020 11:09
555589,2/18/2020 11:09
925046,2/18/2020 11:10
874432,2/18/2020 11:10
668171,2/18/2020 11:11
623232,2/18/2020 11:11
521557,2/18/2020 11:12
1114863,2/18/2020 11:13
1091773,2/18/2020 11:14
641327,2/18/2020 11:15
846970,2/18/2020 11:15
1209962,2/18/2020 11:16
1179446,2/18/2020 11:16
1202201,2/18/2020 11:18
942752,2/18/2020 11:19
1029332,2/18/2020 11:20
1092191,2/18/2020 11:20
1132837,2/18/2020 11:20
1202201,2/18/2020 11:21
671104,2/18/2020 11:23
1152986,2/18/2020 11:24
1209978,2/18/2020 11:24
1070149,2/18/2020 11:27
963379,2/18/2020 11:29
499308,2/18/2020 11:30
1050095,2/18/2020 11:33
834807,2/18/2020 11:33
554228,2/18/2020 11:34
963494,2/18/2020 11:35
777282,2/18/2020 11:36
337154,2/18/2020 11:37
337154,2/18/2020 11:38
1186695,2/18/2020 11:40
1023280,2/18/2020 11:44
1023280,2/18/2020 11:44
1023280,2/18/2020 11:44
554228,2/18/2020 11:45
581012,2/18/2020 11:46
581012,2/18/2020 11:46
499308,2/18/2020 11:46
1042770,2/18/2020 11:46
1202186,2/18/2020 11:46
1200127,2/18/2020 11:48
715388,2/18/2020 11:48
581012,2/18/2020 11:50
581012,2/18/2020 11:50
581012,2/18/2020 11:50
1166616,2/18/2020 11:50
1166616,2/18/2020 11:50
1096839,2/18/2020 11:52
865159,2/18/2020 11:52
1147191,2/18/2020 11:52
1147191,2/18/2020 11:52
1147191,2/18/2020 11:52
1147191,2/18/2020 11:52
826793,2/18/2020 11:53
826793,2/18/2020 11:53
1210002,2/18/2020 11:56
1209995,2/18/2020 11:57
937723,2/18/2020 11:57
1032767,2/18/2020 11:58
847327,2/18/2020 11:59
1203268,2/18/2020 6:00
995091,2/18/2020 12:00
1171064,2/18/2020 12:01
1171064,2/18/2020 12:02
599610,2/18/2020 12:03
1149868,2/18/2020 6:05
1182784,2/18/2020 12:07
1182784,2/18/2020 12:07
1182784,2/18/2020 12:07
1182784,2/18/2020 12:07
1182784,2/18/2020 12:07
1182784,2/18/2020 12:07
1182784,2/18/2020 12:07
305509,2/18/2020 12:07
666721,2/18/2020 12:08
1208367,2/18/2020 12:08
1146460,2/18/2020 12:08
1145480,2/18/2020 12:09
1157356,2/18/2020 12:11
550805,2/18/2020 12:11
666721,2/18/2020 12:15
694277,2/18/2020 12:17
1101400,2/18/2020 12:17
299761,2/18/2020 12:17
1210035,2/18/2020 12:18
1210003,2/18/2020 12:18
874007,2/18/2020 12:19
1210037,2/18/2020 12:20
694277,2/18/2020 12:21
299761,2/18/2020 12:21
1208104,2/18/2020 12:21
1209652,2/18/2020 12:25
1197567,2/18/2020 12:25
1197567,2/18/2020 12:25
1197567,2/18/2020 12:25
1197567,2/18/2020 12:25
840414,2/18/2020 12:25
1209659,2/18/2020 12:26
1052458,2/18/2020 12:26
1052458,2/18/2020 12:28
951846,2/18/2020 12:29
736673,2/18/2020 12:29
736673,2/18/2020 12:29
736673,2/18/2020 12:29
736673,2/18/2020 12:29
736673,2/18/2020 12:29
1157921,2/18/2020 6:29
1201453,2/18/2020 12:29
727712,2/18/2020 12:30
1210035,2/18/2020 12:32
1195583,2/18/2020 6:33
1139328,2/18/2020 12:33
1208077,2/18/2020 12:34
1209720,2/18/2020 12:37
1210056,2/18/2020 12:38
945162,2/18/2020 12:40
233109,2/18/2020 12:40
1173951,2/18/2020 12:42
1030682,2/18/2020 12:43
1173951,2/18/2020 12:44
444662,2/18/2020 12:45
874007,2/18/2020 12:47
1194985,2/18/2020 12:49
1090811,2/18/2020 12:49
1030682,2/18/2020 12:51
1208087,2/18/2020 12:51
1210085,2/18/2020 12:52
1181472,2/18/2020 12:52
1181472,2/18/2020 12:52
1181472,2/18/2020 12:52
1181472,2/18/2020 12:52
1014230,2/18/2020 12:55
1030682,2/18/2020 12:57
696256,2/18/2020 12:58
1202114,2/18/2020 12:59
935489,2/18/2020 12:59
781199,2/18/2020 13:01
781199,2/18/2020 13:01
1030682,2/18/2020 13:01
1210113,2/18/2020 13:04
1190841,2/18/2020 13:05
1172962,2/18/2020 13:05
1207882,2/18/2020 13:05
1207112,2/18/2020 13:10
903757,2/18/2020 13:10
1152348,2/18/2020 13:11
1200149,2/18/2020 13:15
1207753,2/18/2020 13:15
867854,2/18/2020 13:17
493885,2/18/2020 13:19
645312,2/18/2020 13:19
1167183,2/18/2020 13:20
1210110,2/18/2020 13:22
1193179,2/18/2020 13:22
1153360,2/18/2020 13:24
925799,2/18/2020 13:27
925799,2/18/2020 13:27
925799,2/18/2020 13:27
1632,2/18/2020 13:28
1209935,2/18/2020 13:28
323691,2/18/2020 13:32
1142901,2/18/2020 13:33
1205975,2/18/2020 13:33
1210118,2/18/2020 13:34
1207859,2/18/2020 13:35
1204700,2/18/2020 13:37
693739,2/18/2020 13:38
1159662,2/18/2020 13:39
957094,2/18/2020 13:40
22155,2/18/2020 13:40
22155,2/18/2020 13:40
22155,2/18/2020 13:40
22155,2/18/2020 13:40
22155,2/18/2020 13:40
1209842,2/18/2020 13:41
1209978,2/18/2020 13:42
1210156,2/18/2020 13:44
1209898,2/18/2020 13:45
1200420,2/18/2020 13:45
1050700,2/18/2020 13:48
1209577,2/18/2020 13:49
1210163,2/18/2020 13:50
906233,2/18/2020 13:52
1209070,2/18/2020 13:54
1019668,2/18/2020 13:54
1125971,2/18/2020 13:55
858093,2/18/2020 13:55
1210163,2/18/2020 13:56
940392,2/18/2020 13:57
633446,2/18/2020 13:57
968037,2/18/2020 13:58
1012798,2/18/2020 13:58
1112807,2/18/2020 13:59
1210180,2/18/2020 13:59
1210174,2/18/2020 13:59
1149293,2/18/2020 14:00
1024272,2/18/2020 14:00
556673,2/18/2020 14:00
1207969,2/18/2020 14:00
1166404,2/18/2020 14:01
1204662,2/18/2020 14:01
1210174,2/18/2020 14:02
80809,2/18/2020 14:03
1204662,2/18/2020 14:03
1129108,2/18/2020 14:04
1210180,2/18/2020 14:04
1166404,2/18/2020 14:05
1210174,2/18/2020 14:06
670880,2/18/2020 14:06
1210075,2/18/2020 14:07
430225,2/18/2020 14:07
233109,2/18/2020 14:08
1206056,2/18/2020 14:09
1206056,2/18/2020 14:09
1206056,2/18/2020 14:09
1206056,2/18/2020 14:09
272008,2/18/2020 14:09
923418,2/18/2020 14:09
1196262,2/18/2020 14:09
792702,2/18/2020 14:12
1094103,2/18/2020 14:13
1191383,2/18/2020 14:14
368898,2/18/2020 14:17
1048622,2/18/2020 14:18
696092,2/18/2020 14:18
703849,2/18/2020 14:21
813611,2/18/2020 14:21
1210200,2/18/2020 14:24
1210117,2/18/2020 14:25
703849,2/18/2020 14:26
1210169,2/18/2020 14:27
1210206,2/18/2020 14:28
487779,2/18/2020 14:30
1030682,2/18/2020 14:30
216895,2/18/2020 14:33
1206056,2/18/2020 14:33
975843,2/18/2020 14:34
1210220,2/18/2020 14:35
1204700,2/18/2020 14:36
1204700,2/18/2020 14:42
1210183,2/18/2020 14:43
575349,2/18/2020 14:44
650175,2/18/2020 14:44
804053,2/18/2020 14:46
1208687,2/18/2020 14:47
578897,2/18/2020 14:47
1204508,2/18/2020 14:47
1176317,2/18/2020 14:48
1210250,2/18/2020 14:52
802269,2/18/2020 14:53
562334,2/18/2020 14:54
987430,2/18/2020 14:54
1210236,2/18/2020 14:55
1210035,2/18/2020 14:56
1210002,2/18/2020 14:56
727712,2/18/2020 14:58
627725,2/18/2020 15:02
1210245,2/18/2020 15:03
1153360,2/18/2020 15:06
1205770,2/18/2020 15:07
1191533,2/18/2020 15:07
1116800,2/18/2020 15:07
1180068,2/18/2020 15:07
1210236,2/18/2020 15:07
1210236,2/18/2020 15:07
1041190,2/18/2020 15:08
295052,2/18/2020 15:10
503270,2/18/2020 15:11
427092,2/18/2020 15:12
1177938,2/18/2020 15:14
1177938,2/18/2020 15:14
1176317,2/18/2020 15:14
907082,2/18/2020 15:14
907082,2/18/2020 15:14
907082,2/18/2020 15:14
907082,2/18/2020 15:14
1197761,2/18/2020 15:16
515393,2/18/2020 15:16
1209070,2/18/2020 15:16
1151117,2/18/2020 15:19
1162359,2/18/2020 15:19
1130808,2/18/2020 15:20
788354,2/18/2020 15:20
1150059,2/18/2020 15:24
1069549,2/18/2020 15:24
1150059,2/18/2020 15:25
625516,2/18/2020 15:25
795249,2/18/2020 15:26
872396,2/18/2020 15:28
1041190,2/18/2020 15:29
1156821,2/18/2020 15:30
1130813,2/18/2020 15:30
1150059,2/18/2020 15:31
715611,2/18/2020 15:31
715611,2/18/2020 15:31
715611,2/18/2020 15:34
1150059,2/18/2020 15:35
1193713,2/18/2020 15:36
1182309,2/18/2020 15:36
1153708,2/18/2020 15:36
523535,2/18/2020 15:36
1207144,2/18/2020 15:37
1196740,2/18/2020 15:40
850446,2/18/2020 15:40
1193713,2/18/2020 15:41
1208265,2/18/2020 15:43
60340,2/18/2020 15:43
1130211,2/18/2020 15:44
795249,2/18/2020 15:45
1193713,2/18/2020 15:45
60340,2/18/2020 15:45
1209196,2/18/2020 15:48
608617,2/18/2020 15:48
1210296,2/18/2020 15:54
1098304,2/18/2020 15:55
1153708,2/18/2020 15:55
874352,2/18/2020 15:57
874352,2/18/2020 15:57
1210314,2/18/2020 15:57
654206,2/18/2020 15:57
654206,2/18/2020 15:57
1044027,2/18/2020 15:59
1210326,2/18/2020 16:00
1170406,2/18/2020 16:00
1209720,2/18/2020 16:01
1202162,2/18/2020 16:01
1210319,2/18/2020 16:02
1148417,2/18/2020 16:02
874352,2/18/2020 16:04
1210326,2/18/2020 16:04
703713,2/18/2020 16:04
762795,2/18/2020 16:08
762795,2/18/2020 16:08
13391,2/18/2020 16:11
1089229,2/18/2020 16:12
854224,2/18/2020 16:12
1189276,2/18/2020 16:12
1189276,2/18/2020 16:12
1189276,2/18/2020 16:12
1189276,2/18/2020 16:12
1189276,2/18/2020 16:12
1189276,2/18/2020 16:12
1200149,2/18/2020 16:14
1210336,2/18/2020 16:15
471431,2/18/2020 16:16
1209084,2/18/2020 16:16
484660,2/18/2020 16:16
1207052,2/18/2020 16:18
743554,2/18/2020 16:18
361470,2/18/2020 16:19
361470,2/18/2020 16:19
361470,2/18/2020 16:19
547310,2/18/2020 16:19
1201047,2/18/2020 16:21
1210318,2/18/2020 16:22
1204771,2/18/2020 16:24
1204771,2/18/2020 16:24
1205547,2/18/2020 16:24
1094968,2/18/2020 16:25
71437,2/18/2020 16:26
1205547,2/18/2020 16:27
605445,2/18/2020 16:27
1149813,2/18/2020 16:27
71437,2/18/2020 16:28
54978,2/18/2020 16:28
1119207,2/18/2020 16:28
1119207,2/18/2020 16:28
1197896,2/18/2020 16:29
1094968,2/18/2020 16:30
1197896,2/18/2020 16:33
566066,2/18/2020 16:34
1210343,2/18/2020 16:37
71437,2/18/2020 16:37
1153167,2/18/2020 16:38
187583,2/18/2020 16:38
785457,2/18/2020 16:40
785457,2/18/2020 16:40
785457,2/18/2020 16:40
785457,2/18/2020 16:40
785457,2/18/2020 16:40
1205688,2/18/2020 16:45
1197896,2/18/2020 16:46
662688,2/18/2020 16:47
1139803,2/18/2020 16:49
811444,2/18/2020 16:50
1088332,2/18/2020 16:50
602583,2/18/2020 16:54
1210232,2/18/2020 16:55
989202,2/18/2020 16:56
1208397,2/18/2020 16:57
1193880,2/18/2020 17:00
1210385,2/18/2020 17:04
1208487,2/18/2020 17:05
1204364,2/18/2020 17:06
1184834,2/18/2020 17:06
662790,2/18/2020 17:06
893762,2/18/2020 17:06
858181,2/18/2020 17:07
1205096,2/18/2020 17:08
1060378,2/18/2020 17:10
1060378,2/18/2020 17:10
1060378,2/18/2020 17:10
1060378,2/18/2020 17:10
1060378,2/18/2020 17:10
1118934,2/18/2020 17:16
858181,2/18/2020 17:16
497347,2/18/2020 17:18
1207345,2/18/2020 17:19
1210394,2/18/2020 17:19
1166801,2/18/2020 17:19
1204579,2/18/2020 17:20
1210408,2/18/2020 17:21
655506,2/18/2020 17:21
523212,2/18/2020 17:22
523212,2/18/2020 17:22
1197896,2/18/2020 17:25
783644,2/18/2020 17:27
783644,2/18/2020 17:28
783644,2/18/2020 17:29
1194213,2/18/2020 17:30
951525,2/18/2020 17:30
421190,2/18/2020 17:31
421190,2/18/2020 17:31
1197896,2/18/2020 17:31
584615,2/18/2020 17:31
1178509,2/18/2020 17:34
632312,2/18/2020 17:36
23164,2/18/2020 11:37
1178509,2/18/2020 17:37
981052,2/18/2020 17:37
981052,2/18/2020 17:37
981052,2/18/2020 17:37
1210188,2/18/2020 17:39
1200371,2/18/2020 17:41
1204426,2/18/2020 17:42
1204426,2/18/2020 17:42
1204426,2/18/2020 17:42
625247,2/18/2020 17:43
625247,2/18/2020 17:43
1210419,2/18/2020 17:43
238311,2/18/2020 17:43
82213,2/18/2020 17:44
568837,2/18/2020 17:46
1108419,2/18/2020 17:47
1158929,2/18/2020 17:47
1158929,2/18/2020 17:47
1169966,2/18/2020 17:47
983797,2/18/2020 17:48
1130681,2/18/2020 17:51
1210156,2/18/2020 17:53
1195100,2/18/2020 17:53
1210433,2/18/2020 17:53
1210439,2/18/2020 17:55
1097724,2/18/2020 17:55
1145545,2/18/2020 17:57
1018638,2/18/2020 17:57
402043,2/18/2020 17:58
512115,2/18/2020 17:59
512115,2/18/2020 17:59
594978,2/18/2020 18:00
668649,2/18/2020 18:00
668649,2/18/2020 18:00
1202147,2/18/2020 18:03
1190997,2/18/2020 18:04
278370,2/18/2020 18:05
995630,2/18/2020 18:06
995630,2/18/2020 18:06
995630,2/18/2020 18:06
995630,2/18/2020 18:06
566711,2/18/2020 18:06
1210448,2/18/2020 18:07
1021918,2/18/2020 18:07
1021918,2/18/2020 18:07
1021918,2/18/2020 18:07
1021918,2/18/2020 18:07
1176385,2/18/2020 18:07
1127845,2/18/2020 18:07
548084,2/18/2020 18:10
704271,2/18/2020 18:10
594978,2/18/2020 18:11
1154955,2/18/2020 18:11
1210457,2/18/2020 18:13
1210457,2/18/2020 18:13
1210457,2/18/2020 18:13
1210457,2/18/2020 18:13
1186432,2/18/2020 18:15
1202067,2/18/2020 18:16
1210469,2/18/2020 18:18
873045,2/18/2020 18:18
1114202,2/18/2020 18:18
1185080,2/18/2020 18:19
826186,2/18/2020 18:19
1210156,2/18/2020 18:19
1151927,2/18/2020 18:20
1147023,2/18/2020 18:21
1207973,2/18/2020 18:22
1117400,2/18/2020 18:22
1143643,2/18/2020 18:22
1053374,2/18/2020 18:22
915784,2/18/2020 18:23
135482,2/18/2020 18:25
147842,2/18/2020 18:25
147842,2/18/2020 18:25
1117400,2/18/2020 18:26
1117400,2/18/2020 18:26
1165867,2/18/2020 18:26
1105631,2/18/2020 18:26
1204710,2/18/2020 18:26
1205759,2/18/2020 18:26
1210490,2/18/2020 18:27
1209261,2/18/2020 18:27
719510,2/18/2020 18:28
1132674,2/18/2020 18:28
1206824,2/18/2020 18:28
1125203,2/18/2020 18:28
1116496,2/18/2020 18:31
803847,2/18/2020 18:32
1207973,2/18/2020 18:32
470840,2/18/2020 18:32
1203278,2/18/2020 18:33
1114202,2/18/2020 18:34
1046631,2/18/2020 18:34
1083280,2/18/2020 18:35
1150451,2/18/2020 18:35
1140592,2/18/2020 18:35
388050,2/18/2020 18:37
1210302,2/18/2020 18:39
1114202,2/18/2020 18:39
1210414,2/18/2020 18:41
1140592,2/18/2020 18:42
1129569,2/18/2020 18:43
1129569,2/18/2020 18:43
1137123,2/18/2020 18:45
373112,2/18/2020 18:45
1075270,2/18/2020 18:46
1210466,2/18/2020 18:47
321976,2/18/2020 18:47
1082603,2/18/2020 18:47
1090219,2/18/2020 18:49
1133369,2/18/2020 18:49
702651,2/18/2020 18:50
1110521,2/18/2020 18:50
1208229,2/18/2020 18:50
1114202,2/18/2020 18:50
224425,2/18/2020 18:51
1210093,2/18/2020 18:52
1210466,2/18/2020 18:53
702651,2/18/2020 18:54
447919,2/18/2020 18:54
845558,2/18/2020 18:55
579659,2/18/2020 18:56
1191047,2/18/2020 18:58
1148897,2/18/2020 18:58
1209440,2/18/2020 18:59
168838,2/18/2020 18:59
1209440,2/18/2020 19:00
683893,2/18/2020 19:00
1204648,2/18/2020 19:01
1148897,2/18/2020 19:03
978206,2/18/2020 19:04
1201545,2/18/2020 19:04
656655,2/18/2020 19:05
1133369,2/18/2020 19:05
1209670,2/18/2020 19:05
1206173,2/18/2020 19:06
824021,2/18/2020 19:06
669169,2/18/2020 19:08
1206872,2/18/2020 19:09
1210011,2/18/2020 19:09
187048,2/18/2020 19:10
496711,2/18/2020 19:10
1210541,2/18/2020 19:11
1210516,2/18/2020 19:11
1210516,2/18/2020 19:11
1178536,2/18/2020 19:11
1210544,2/18/2020 19:13
1141992,2/18/2020 19:14
840014,2/18/2020 19:15
841758,2/18/2020 19:15
934133,2/18/2020 19:16
1204198,2/18/2020 19:16
1204198,2/18/2020 19:16
1204198,2/18/2020 19:16
840014,2/18/2020 19:19
297758,2/18/2020 19:20
297758,2/18/2020 19:20
297758,2/18/2020 19:20
147768,2/18/2020 19:22
147768,2/18/2020 19:22
147768,2/18/2020 19:22
1210556,2/18/2020 19:22
1201545,2/18/2020 19:23
1113896,2/18/2020 19:23
289841,2/18/2020 19:24
1207626,2/18/2020 19:25
1210560,2/18/2020 19:27
851943,2/18/2020 19:29
782525,2/18/2020 19:30
782525,2/18/2020 19:30
1210572,2/18/2020 19:30
750339,2/18/2020 19:32
1156312,2/18/2020 19:32
750101,2/18/2020 19:33
750101,2/18/2020 19:33
750101,2/18/2020 19:33
750101,2/18/2020 19:33
423767,2/18/2020 19:34
826950,2/18/2020 19:34
1152086,2/18/2020 19:35
384548,2/18/2020 19:35
384548,2/18/2020 19:35
384548,2/18/2020 19:35
954907,2/18/2020 19:35
954907,2/18/2020 19:35
954907,2/18/2020 19:35
954907,2/18/2020 19:35
954907,2/18/2020 19:35
954907,2/18/2020 19:35
954907,2/18/2020 19:35
954907,2/18/2020 19:35
954907,2/18/2020 19:35
1170274,2/18/2020 19:35
926027,2/18/2020 19:35
1210572,2/18/2020 19:38
926027,2/18/2020 19:38
580682,2/18/2020 19:38
1210531,2/18/2020 19:40
271423,2/18/2020 19:42
1051418,2/18/2020 19:42
150145,2/18/2020 19:44
150145,2/18/2020 19:44
150145,2/18/2020 19:44
926027,2/18/2020 19:44
788434,2/18/2020 19:45
1210497,2/18/2020 19:46
1206086,2/18/2020 19:46
1210590,2/18/2020 19:47
384548,2/18/2020 19:48
1152086,2/18/2020 19:48
1160413,2/18/2020 19:50
996839,2/18/2020 19:50
1157950,2/18/2020 19:51
1210584,2/18/2020 19:52
651436,2/18/2020 19:54
1121660,2/18/2020 19:54
1146156,2/18/2020 19:55
5923,2/18/2020 19:56
5923,2/18/2020 19:56
1193179,2/18/2020 19:57
778918,2/18/2020 19:57
746599,2/18/2020 19:58
1186637,2/18/2020 20:00
1156388,2/18/2020 20:00
1068196,2/18/2020 20:03
1127926,2/18/2020 20:04
1127926,2/18/2020 20:04
1203029,2/18/2020 20:05
1210595,2/18/2020 20:05
1157795,2/18/2020 20:05
1121095,2/18/2020 20:07
880952,2/18/2020 20:07
930245,2/18/2020 20:07
1210003,2/18/2020 20:07
1210621,2/18/2020 20:07
1210622,2/18/2020 20:08
1210619,2/18/2020 20:08
996839,2/18/2020 20:08
317246,2/18/2020 20:09
521915,2/18/2020 20:10
1210622,2/18/2020 20:10
1174250,2/18/2020 20:10
832118,2/18/2020 20:11
1210630,2/18/2020 20:15
819834,2/18/2020 20:15
207655,2/18/2020 20:16
1128041,2/18/2020 20:16
938637,2/18/2020 20:17
589787,2/18/2020 20:17
589787,2/18/2020 20:17
278458,2/18/2020 20:17
1207304,2/18/2020 20:18
804923,2/18/2020 20:18
804923,2/18/2020 20:18
804923,2/18/2020 20:18
881240,2/18/2020 20:20
1066417,2/18/2020 20:21
938637,2/18/2020 20:21
826775,2/18/2020 20:21
1199419,2/18/2020 20:22
1206173,2/18/2020 20:22
1101868,2/18/2020 20:23
734350,2/18/2020 20:24
678058,2/18/2020 20:24
993596,2/18/2020 20:24
1048357,2/18/2020 20:24
1209427,2/18/2020 20:26
1203384,2/18/2020 20:27
1128041,2/18/2020 20:28
1206630,2/18/2020 20:28
1070926,2/18/2020 20:28
1200558,2/18/2020 20:31
256943,2/18/2020 20:31
1122524,2/18/2020 20:33
1021918,2/18/2020 20:33
766918,2/18/2020 20:33
985012,2/18/2020 20:34
1134150,2/18/2020 20:34
688150,2/18/2020 20:36
1210631,2/18/2020 20:37
1195829,2/18/2020 20:37
1068196,2/18/2020 20:37
1202738,2/18/2020 20:38
1162359,2/18/2020 20:41
935160,2/18/2020 20:42
935160,2/18/2020 20:42
1210660,2/18/2020 20:43
1209978,2/18/2020 20:45
1209562,2/18/2020 20:46
1210686,2/18/2020 20:47
1040300,2/18/2020 20:47
663774,2/18/2020 20:47
814761,2/18/2020 20:48
697016,2/18/2020 20:49
447344,2/18/2020 20:49
1128041,2/18/2020 20:49
1040300,2/18/2020 20:51
1170753,2/18/2020 20:52
1117946,2/18/2020 20:52
1163560,2/18/2020 20:53
1163560,2/18/2020 20:53
1163560,2/18/2020 20:53
1163560,2/18/2020 20:53
1163560,2/18/2020 20:53
1163560,2/18/2020 20:53
1163560,2/18/2020 20:53
1163560,2/18/2020 20:53
1163560,2/18/2020 20:53
1210692,2/18/2020 20:53
797844,2/18/2020 20:54
1193486,2/18/2020 20:54
1210686,2/18/2020 20:56
1206872,2/18/2020 20:57
1208909,2/18/2020 20:57
1210692,2/18/2020 20:58
1161804,2/18/2020 20:58
1093415,2/18/2020 20:58
1210692,2/18/2020 20:59
1147492,2/18/2020 21:00
701085,2/18/2020 21:01
711958,2/18/2020 21:01
1206273,2/18/2020 21:02
985957,2/18/2020 21:02
60340,2/18/2020 21:02
1046072,2/18/2020 21:02
1195700,2/18/2020 21:03
1199804,2/18/2020 21:05
1197557,2/18/2020 21:07
1210696,2/18/2020 21:07
1210686,2/18/2020 21:08
1054418,2/18/2020 21:08
1210711,2/18/2020 21:08
1210638,2/18/2020 21:09
894436,2/18/2020 21:10
376167,2/18/2020 21:10
832386,2/18/2020 21:11
1170437,2/18/2020 21:11
681992,2/18/2020 21:11
711958,2/18/2020 21:12
1128041,2/18/2020 21:12
815547,2/18/2020 21:13
1210721,2/18/2020 21:13
459573,2/18/2020 21:15
1202186,2/18/2020 21:15
1210692,2/18/2020 21:16
1030254,2/18/2020 21:17
150702,2/18/2020 21:19
1210721,2/18/2020 21:19
1210731,2/18/2020 21:19
1162889,2/18/2020 21:19
584615,2/18/2020 21:21
1185062,2/18/2020 21:21
1185062,2/18/2020 21:21
1185062,2/18/2020 21:21
1185062,2/18/2020 21:21
1185062,2/18/2020 21:21
1185062,2/18/2020 21:21
1208367,2/18/2020 21:21
636774,2/18/2020 21:22
711958,2/18/2020 21:23
896579,2/18/2020 21:24
861169,2/18/2020 21:24
1202127,2/18/2020 21:25
1001196,2/18/2020 21:25
1197557,2/18/2020 21:25
1027216,2/18/2020 21:26
308428,2/18/2020 21:28
818845,2/18/2020 21:29
1210705,2/18/2020 21:31
1145480,2/18/2020 21:32
1170437,2/18/2020 21:32
1192693,2/18/2020 21:32
1209438,2/18/2020 21:34
1210749,2/18/2020 21:35
117124,2/18/2020 21:35
1159610,2/18/2020 21:35
